infectious_period_both,omicron_latent_period,booster_reach,booster_VE,contact_reduction_scenario_id,contact_reduction_strength,contact_reduction_start,contact_reduction_end,relative_risk_hospitalization,relative_risk_icu,value_type,date,value
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-12,1369
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-13,1341
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-14,1312
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-15,1281
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-16,1248
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-17,1212
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-18,1173
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-19,1132
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-20,1092
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-21,1052
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-22,1013
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-23,975
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-24,940
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-25,908
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-26,877
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-27,848
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-28,822
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-29,800
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-30,781
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-31,765
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-01,751
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-02,739
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-03,728
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-04,718
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-05,709
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-06,701
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-07,695
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-08,691
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-09,689
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-10,690
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-11,693
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-12,699
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-13,708
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-14,721
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-15,738
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-16,759
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-17,784
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-18,814
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-19,850
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-20,891
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-21,938
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-22,991
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-23,1050
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-24,1116
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-25,1188
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-26,1267
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-27,1353
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-28,1446
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-29,1544
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-30,1649
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-31,1758
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-01,1865
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-02,1963
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-03,2051
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-04,2130
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-05,2198
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-06,2257
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-07,2306
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-08,2344
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-09,2373
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-10,2392
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-11,2402
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-12,2404
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-13,2398
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-14,2384
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-15,2363
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-16,2336
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-17,2302
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-18,2264
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-19,2221
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-20,2173
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-21,2122
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-22,2068
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-23,2012
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-24,1953
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-25,1893
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-26,1831
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-27,1769
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-28,1706
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-01,1643
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-02,1580
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-03,1518
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-04,1456
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-05,1395
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-06,1335
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-07,1277
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-08,1220
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-09,1164
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-10,1110
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-11,1057
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-12,1006
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-13,957
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-14,910
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-15,864
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-16,821
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-17,782
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-18,745
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-19,712
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-20,681
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-21,653
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-22,627
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-23,603
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-24,582
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-25,562
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-26,544
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-27,527
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-28,512
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-29,498
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-30,485
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-31,473
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-23,3808
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-24,3924
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-25,4036
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-26,4145
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-27,4250
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-28,4351
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-29,4446
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-30,4536
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-01,4621
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-02,4699
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-03,4770
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-04,4833
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-05,4888
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-06,4935
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-07,4975
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-08,5006
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-09,5028
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-10,5041
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-11,5047
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-12,5045
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-13,5036
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-14,5021
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-15,4998
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-16,4967
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-17,4928
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-18,4881
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-19,4826
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-20,4765
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-21,4698
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-22,4626
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-23,4550
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-24,4471
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-25,4389
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-26,4304
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-27,4218
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-28,4131
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-29,4044
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-30,3957
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-31,3871
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-01,3786
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-02,3702
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-03,3618
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-04,3534
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-05,3452
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-06,3370
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-07,3290
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-08,3211
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-09,3134
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-10,3058
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-11,2985
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-12,2914
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-13,2846
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-14,2781
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-15,2720
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-16,2662
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-17,2608
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-18,2559
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-19,2514
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-20,2475
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-21,2441
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-22,2413
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-23,2392
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-24,2377
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-25,2369
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-26,2369
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-27,2376
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-28,2391
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-29,2415
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-30,2446
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-01-31,2486
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-01,2532
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-02,2581
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-03,2634
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-04,2689
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-05,2745
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-06,2801
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-07,2857
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-08,2912
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-09,2964
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-10,3014
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-11,3061
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-12,3104
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-13,3142
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-14,3177
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-15,3206
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-16,3230
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-17,3249
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-18,3263
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-19,3271
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-20,3274
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-21,3271
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-22,3263
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-23,3250
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-24,3232
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-25,3209
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-26,3181
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-27,3149
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-02-28,3112
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-01,3072
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-02,3028
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-03,2981
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-04,2931
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-05,2878
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-06,2822
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-07,2764
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-08,2705
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-09,2643
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-10,2580
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-11,2516
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-12,2452
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-13,2386
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-14,2320
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-15,2254
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-16,2188
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-17,2123
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-18,2058
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-19,1995
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-20,1933
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-21,1872
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-22,1813
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-23,1755
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-24,1699
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-25,1645
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-26,1592
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-27,1542
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-28,1493
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-29,1446
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-30,1401
2,2,hi,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2022-03-31,1357
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-11-23,52743
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-11-24,53760
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-11-25,54613
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-11-26,55300
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-11-27,55832
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-11-28,56222
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-11-29,56485
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-11-30,56635
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-01,56675
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-02,56597
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-03,56380
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-04,56013
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-05,55505
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-06,54878
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-07,54141
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-08,53296
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-09,52341
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-10,51279
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-11,50134
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-12,48941
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-13,47743
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-14,46562
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-15,45384
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-16,44181
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-17,42928
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-18,41590
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-19,40148
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-20,38650
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-21,37169
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-22,35741
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-23,34402
2,2,hi,lo,2,0.8,2022-01-31,2022-02-15,0.35,0.15,inc,2021-12-24,33201
